disease_id,diseaseid,diseasename
8488,C0848034,Low IQ
4053,C0263401,Cutis marmorata
4168,C0265116,Chronic cerebral ischemia
11722,C1851943,"DYSTONIA 4, TORSION, AUTOSOMAL DOMINANT (disorder)"
13174,C2676244,"Leukodystrophy, Hypomyelinating, 6"
4061,C0263445,Acne fulminans
3572,C0221215,Common atrioventricular canal
15474,C3809928,"AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III"
6817,C0431122,Atypical meningioma
9726,C1332184,Adult Atypical Meningioma
15091,C3554663,"BLEEDING DISORDER, PLATELET-TYPE, 15"
15088,C3554654,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE F"
1927,C0032229,Pleural Neoplasms
9748,C1332337,Asbestos-Related Lung Carcinoma
8545,C0853087,Nail abnormality
18248,C4751597,Fatal post-viral neurodegenerative disorder
16221,C4025697,Gastrointestinal atresia
14743,C3494426,Mandibular Retrusion
14740,C3494423,Maxillary Retroposition
14742,C3494425,Mandibular Retroposition
7628,C0685775,Congenital absence of jaw
14741,C3494424,Maxillary Retrusion
10035,C1336079,Squamous cell breast carcinoma
5180,C0278984,Non-small cell lung cancer stage IIIB
10838,C1832273,Ribbing disease
15086,C3554638,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 11"
7374,C0553767,Congenital Cerebral Palsy
10160,C1389113,Generalized amyotrophy
15283,C3715156,AMYOTROPHIC LATERAL SCLEROSIS 20
15422,C3809469,INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 3
7341,C0549315,"Hydatidiform mole, benign"
13634,C2887821,Left sided colitis
7615,C0684550,Secondary malignant neoplasm of vertebral column
16364,C4075720,Severe alcohol dependence
10023,C1335976,Skull Base Meningioma
9475,C1290800,Acquired anomaly of tongue
3148,C0158662,Congenital anomaly of tongue
15386,C3809165,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 3
9307,C1266134,Spindle cell rhabdomyosarcoma
13040,C2608045,Trilateral Retinoblastoma
7681,C0700110,Carcinoma bone
17786,C4684942,Refractory Thyroid Gland Carcinoma
13978,C2973529,Leukocytoclastic vasculitis
10272,C1456145,Dental caries of smooth surface
10271,C1456144,Dental caries pit and fissure
7314,C0546343,Mucosal erosion
15931,C4014347,"PONTOCEREBELLAR HYPOPLASIA, TYPE 10"
14793,C3501835,"alpha-1-Antitrypsin Deficiency, Autosomal Recessive"
11289,C1842083,Abnormality of the ribs
9760,C1332578,Haemangioma of bone
10125,C1377916,Benign vascular neoplasm
2800,C0151465,Renal abscess
6807,C0428796,Senile sclerosis of aortic cusp
10269,C1455780,Aortic valve sclerosis
2837,C0151864,Disorder of pregnancy
5206,C0279602,Fibroblastic osteosarcoma
12271,C1862472,Oculomelic amyoplasia
17538,C4545381,Myeloid and/or lymphoid neoplasm associated with platelet derived growth factor receptor alpha rearrangement
14700,C3472621,Myeloid neoplasm with beta-type platelet-derived growth factor receptor gene rearrangement
9659,C1319314,Transitional cell carcinoma of kidney
6826,C0431366,Congenital malformation of corpus callosum
6947,C0432443,Deletion of long arm of chromosome 18
6000,C0342770,Fumarase deficiency
2675,C0085933,"Infections, Bunyavirus"
5792,C0340256,Sepsis-associated lung injury
9008,C0969687,Autosomal Chromosome Disorders
16357,C4072940,Ossifying fibroma of the jaw
4473,C0267925,Bile Duct Stenosis
15894,C4011454,CATARACT 42
14327,C3163943,Combined large cell neuroendocrine carcinoma
10886,C1832841,"EPILEPSY, FAMILIAL ADULT MYOCLONIC, 1"
15361,C3808964,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 12"
16164,C4023317,Dichromacy
9616,C1306229,Dyschromatosis universalis
6740,C0409983,Secondary antiphospholipid syndrome
14817,C3508933,Chronic obstructive pulmonary disease exacerbation
16901,C4304022,Attenuated ChĂŠdiak-Higashi syndrome
15381,C3809092,ADAMS-OLIVER SYNDROME 4
5256,C0279765,Endometrial Clear Cell Adenocarcinoma
18034,C4727182,Recurrent Cushing Disease
7103,C0478019,Other specified congenital malformations of respiratory system
4291,C0265747,Congenital atresia of nasopharynx
16087,C4016282,"BREAST CANCER, SOMATIC"
5901,C0342198,Thyrotoxicosis due to pituitary thyroid hormone resistance
8603,C0854867,Non-Hodgkin's lymphoma refractory
15310,C3805412,CATARACT 41
6003,C0342778,Ubiquinone dehydrogenase deficiency
6692,C0406607,Insulin lipoatrophy
8543,C0852996,Progressive cerebellar degeneration
12363,C1864730,"Polyposis Syndrome, Hereditary Mixed, 2"
16682,C4225426,"THYROID CANCER, NONMEDULLARY, 2"
5054,C0276667,Disseminated coccidioidomycosis
12500,C1867020,SCALP-EAR-NIPPLE SYNDROME
15911,C4013426,Bronchial carcinoid
11158,C1838062,Autosomal Dominant Lateral Temporal Lobe Epilepsy
13133,C2675370,Capillary Malformation Without Arteriovenous Malformation
14575,C3280296,Microcephaly-capillary malformation syndrome
11288,C1842062,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1F"
4711,C0268837,Cystitis glandularis
8905,C0920163,Idiopathic thrombocytopenia
14018,C2987252,Esophageal Spindle Cell Carcinoma
15595,C3828832,Neural Glioblastoma
5998,C0342759,Primary lactose intolerance
12935,C2316159,Oral allergy syndrome
1999,C0033831,Psychological pseudocyesis
16693,C4225671,VATER/VACTERL ASSOCIATION
15050,C3554349,"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 9"
12555,C1868653,"Pancreatitis, Calcific"
2355,C0040524,Septic Toxemia
7129,C0496779,Malignant neoplasm of appendix
9610,C1306050,Primary malignant neoplasm of appendix
1579,C0026684,Mucocele of appendix
8723,C0860026,Leishmania mexicana disease
2871,C0152164,Cyclical vomiting syndrome (disorder)
16677,C4225420,"TRICHOTHIODYSTROPHY 5, NONPHOTOSENSITIVE"
12921,C2243080,Intestinal necrosis
752,C0014493,Epidemic keratoconjunctivitis
15219,C3711382,Familial Acute Myeloid Leukemia with Mutated Cebpa
3993,C0259743,Autosomal recessive SCID
14556,C3280153,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 17"
15324,C3806688,Solute carrier family 35 member A2 congenital disorder of glycosylation
11681,C1850625,Native American myopathy
8620,C0855069,Recurrent Rhabdomyosarcoma
5119,C0278649,Recurrent Childhood Rhabdomyosarcoma
13751,C2931173,Pediatric ulcerative colitis
13942,C2937300,Congenital hereditary muscular dystrophy
10612,C1704315,Pyelonephritis acute necrotizing
18035,C4727396,Recurrent Ovarian Serous Adenocarcinoma
7220,C0522187,Tocophobia
1789,C0029587,Other eating disorders
4123,C0264492,Chronic respiratory failure
15302,C3805233,Post essential thrombocythaemia myelofibrosis
12530,C1868112,"Crossed Polydactyly, Type I"
18199,C4749284,Familial bicuspid aortic valve
15420,C3809464,"MYOPIA 22, AUTOSOMAL DOMINANT"
12572,C1868810,Neutrophilic panniculitis
17969,C4721889,SPERMATOGENIC FAILURE 3
12171,C1860315,"Whispering dysphonia, hereditary"
5589,C0334489,Pancreatoblastoma
17747,C4552224,B-cell aplasia
7593,C0679403,Vascular stenosis
17486,C4538407,"EHLERS-DANLOS SYNDROME, CLASSIC TYPE, 2"
13803,C2931434,Paraquat lung
17385,C4521520,Lung Adenocarcinoma In Situ
17375,C4520903,Stage 0 Lung Adenocarcinoma AJCC v6 and v7
10314,C1510449,Chronic iridocyclitis
9024,C1096197,Immune reconstitution syndrome
8240,C0751871,Autoimmune Diseases of the Nervous System
8241,C0751872,"Immune Disorders, Nervous System"
5599,C0334515,"Mesothelioma, biphasic, malignant"
15326,C3806722,"PARKINSONISM WITH SPASTICITY, X-LINKED"
16010,C4015062,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 22
15357,C3808899,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 4"
10147,C1386135,Acute depression
8766,C0862878,Dedifferentiated chondrosarcoma
5207,C0279603,Chondroblastic osteosarcoma
17625,C4551650,Esophageal Stricture
790,C0014866,Esophageal Stenosis
16349,C4055466,Soft Tissue Angiosarcoma
10067,C1336861,Undifferentiated Pancreatic Carcinoma
18249,C4755251,"Congenital neutropenia, myelofibrosis, nephromegaly syndrome"
13787,C2931351,Familial myelofibrosis
15377,C3809031,"NEUTROPENIA, SEVERE CONGENITAL, 5, AUTOSOMAL RECESSIVE"
15819,C3890205,"Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Negative"
12083,C1858558,"Rheumatoid Arthritis, Systemic Juvenile"
15415,C3809420,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 4"
15414,C3809414,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 3"
7275,C0543669,"Neutrophilia, Hereditary"
6707,C0406733,Curly hair-ankyloblepharon-nail dysplasia syndrome
15607,C3838758,Familial hyperaldosteronism type 3
14702,C3472698,Non-allergic rhinitis
15697,C3875265,Febrile urinary tract infection
6647,C0403647,Hypotonic bladder disorder
9776,C1332900,Cerebellar hemangioblastoma
11905,C1855418,Thoracolumbar kyphosis
15378,C3809039,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 36"
15987,C4014831,VESICOURETERAL REFLUX 8
11480,C1846058,Lubs X-linked mental retardation syndrome
5142,C0278752,Mesothelioma malignant advanced
14141,C3150939,THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome
8431,C0796200,Wieacker-Wolff syndrome
8364,C0795858,"Chromosome 15q, trisomy"
14722,C3489728,Familial intrahepatic cholestasis of pregnancy
12573,C1868833,Bronchial wall thickening
9331,C1268964,"Myelodysplastic syndrome, no ICD-O subtype"
3812,C0238152,Cardiac Sarcoma
17161,C4321324,Constitutional Mismatch Repair Deficiency Syndrome
463,C0008909,Claustrophobia
1646,C0027609,Neonatal Abstinence Syndrome
8963,C0948387,Secondary Adrenal Insufficiency
4459,C0267785,Leiomyomatosis peritonealis disseminata
8590,C0854739,Advanced sleep phase
15410,C3809356,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 3
14427,C3273033,Well Differentiated Hepatocellular Carcinoma
9229,C1263722,Chronic metabolic disorder
12332,C1864153,SCHIZOPHRENIA 5
9419,C1278536,Transient myocardial ischemia
15365,C3808981,HYPOGONADOTROPIC HYPOGONADISM 19 WITH OR WITHOUT ANOSMIA
15362,C3808971,HYPOGONADOTROPIC HYPOGONADISM 17 WITH OR WITHOUT ANOSMIA
15366,C3808983,HYPOGONADOTROPIC HYPOGONADISM 20 WITH OR WITHOUT ANOSMIA
15363,C3808975,HYPOGONADOTROPIC HYPOGONADISM 18 WITH OR WITHOUT ANOSMIA
15375,C3809008,Hypomyelination with brain stem and spinal cord involvement and leg spasticity
15375,C3809008,HYPOMYELINATION WITH BRAINSTEM AND SPINAL CORD INVOLVEMENT AND LEG SPASTICITY
11108,C1837148,MYOPIA 6 (disorder)
15065,C3554448,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 18"
6297,C0349208,Manic episode
2392,C0041324,"Tuberculosis, Osteoarticular"
8692,C0857856,Staphylococcus aureus abscess
460,C0008732,Chylous Ascites
12490,C1866688,"Spondylometaphyseal dysplasia, Algerian type"
13717,C2931029,"Nevi flammei, familial multiple"
12127,C1859305,Cerebellar Ataxia and Hypogonadotropic Hypogonadism
12679,C1960458,Differentiation syndrome due to and following chemotherapy co-occurrent with acute promyelocytic leukemia
4960,C0272217,Atypical lymphoproliferative disorder
807,C0015404,"Eye Infections, Bacterial"
18122,C4747715,"SPINAL MUSCULAR ATROPHY, LOWER EXTREMITY-PREDOMINANT, 2A, CHILDHOOD ONSET, AUTOSOMAL DOMINANT"
15392,C3809210,"EHLERS-DANLOS SYNDROME, SPONDYLODYSPLASTIC TYPE, 2"
3608,C0221409,"Anemia, hereditary spherocytic hemolytic"
16432,C4087386,Hypocomplementaemic urticarial vasculitis syndrome
6059,C0343206,Hypocomplementemic urticarial vasculitis
18234,C4750858,LMNA-related cardiocutaneous progeria syndrome
15838,C3897045,Short Stature Homeobox Deficiency
5214,C0279619,Adult Acute Erythroid Leukemia
9780,C1332937,Childhood Acute Erythroid Leukemia
3135,C0158371,Acute osteomyelitis
17053,C4310752,DUANE RETRACTION SYNDROME 3 WITH OR WITHOUT DEAFNESS
3896,C0240602,opioid use
17290,C4505163,Food Addiction
4058,C0263428,Burnett Schwartz Berberian syndrome
12990,C2362640,Neuronal choristoma
18244,C4751567,Polyglucosan body myopathy type 1
7329,C0546982,Cystic fibrosis with meconium ileus
12401,C1865018,Short QT Syndrome 3
12402,C1865019,SHORT QT SYNDROME 2 (disorder)
5491,C0334092,Hamartomatous polyp
15384,C3809147,DOWLING-DEGOS DISEASE 2
17120,C4316787,"Kenny-Caffey syndrome, type 2"
11921,C1855648,"KENNY-CAFFEY SYNDROME, TYPE 1"
12430,C1865639,Gracile bone dysplasia
6065,C0343380,Enteropathogenic Escherichia coli gastrointestinal tract infection
18200,C4749302,Maternal uniparental disomy of chromosome 1
11170,C1838258,Osteopetrosis and infantile neuroaxonal dystrophy
15428,C3809523,"MACULAR DEGENERATION, AGE-RELATED, 13"
5564,C0334431,Melanocytoma
18230,C4750853,Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression
9104,C1136179,Hammer Toe
10390,C1521897,Mature T ALL
15320,C3806412,"MACROCEPHALY/MEGALENCEPHALY SYNDROME, AUTOSOMAL RECESSIVE"
6639,C0403548,Salcedo syndrome
15566,C3825926,Nephrotic syndrome in children
6985,C0454560,Acquired Language Disorders
11587,C1848595,Mesoaxial polydactyly
12859,C2062763,Benzodiazepine abuse
2417,C0041972,Urethral Obstruction
15814,C3889636,SPINOCEREBELLAR ATAXIA 37
5935,C0342409,Hypophysitis
13999,C2986550,Pituicytoma
8618,C0855052,Extraskeletal Osteosarcoma
9972,C1335114,Optic Nerve Astrocytoma
15461,C3809845,"EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE, 2"
11886,C1855102,Methylmalonic aciduria cblB type
15399,C3809278,"EPILEPTIC ENCEPHALOPATHY, CHILDHOOD-ONSET"
17253,C4479319,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 54"
3144,C0158611,Other congenital anomalies of heart
11389,C1844020,"HETEROTAXY, VISCERAL, 1, X-LINKED"
7102,C0478009,"Congenital malformation of cardiac chambers and connections, unspecified"
14279,C3151867,"CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 1, X-LINKED"
13590,C2828150,HPV positive oropharyngeal squamous cell carcinoma
6148,C0345001,Unicuspid aortic valve
11236,C1839728,METACARPAL 4-5 FUSION
12154,C1859709,Kuskokwim disease
15615,C3839326,Kuskokwim syndrome
17300,C4509226,Heart failure with preserved ejection fraction [HFpEF]
16584,C4225316,EXUDATIVE VITREORETINOPATHY 6
11364,C1843369,Vertical supranuclear gaze palsy
7714,C0728936,Disorder of circulatory system
9572,C1302417,"Mucinous adenocarcinoma, intestinal type"
10673,C1708773,Lung Melanoma
7743,C0730557,Emotional abuse
5401,C0302859,Euthyroid Goiter
15434,C3809583,IMMUNODEFICIENCY 12
7098,C0477971,Other reduction deformities of brain
4371,C0266462,Congenital hypoplasia of part of brain
4370,C0266461,Congenital absence of part of brain
12991,C2362742,Microgyria
6983,C0452148,"Hypospadias, perineal"
16397,C4084821,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2U"
9300,C1266121,Myofibroma (morphologic abnormality)
17602,C4551572,"MYOFIBROMATOSIS, INFANTILE, 1"
6917,C0432284,Infantile myofibromatosis
3386,C0206648,Myofibromatosis
15380,C3809084,"MYOFIBROMATOSIS, INFANTILE, 2"
11598,C1848745,Oliver-McFarlane syndrome
12118,C1859093,"Chorioretinal Dystrophy, Spinocerebellar Ataxia, and Hypogonadotropic Hypogonadism"
15411,C3809369,PAROXYSMAL NOCTURNAL HEMOGLOBINURIA 2
4115,C0264394,Paraseptal emphysema
11192,C1838570,"CEROID LIPOFUSCINOSIS, NEURONAL, 8"
5246,C0279697,salivary gland squamous cell carcinoma
13796,C2931387,"Leber congenital amaurosis, type 4"
15390,C3809199,"PRECOCIOUS PUBERTY, CENTRAL, 2"
14381,C3263719,Primary acquired melanosis
11210,C1838703,Bladder Exstrophy and Epispadias Complex
10362,C1516865,Endometrial Undifferentiated Carcinoma
3078,C0155679,Acute pericarditis
15401,C3809299,CONE-ROD DYSTROPHY 18
8175,C0751657,"Nemaline Myopathy, Autosomal Recessive"
15391,C3809209,NEMALINE MYOPATHY 8
11069,C1836632,"SPASTIC PARAPLEGIA 26, AUTOSOMAL RECESSIVE (disorder)"
15180,C3695063,Charcot-Marie-Tooth disease type 4B3
15419,C3809454,"HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 1"
10541,C1610619,Acinetobacter bacteraemia
12152,C1859690,CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME
15842,C3897744,recurrent childhood pleomorphic xanthoastrocytoma
15267,C3714932,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 14"
15393,C3809216,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 14"
15400,C3809288,LEFT VENTRICULAR NONCOMPACTION 8
7075,C0475733,Idiopathic infantile hypercalcemia - mild form
15286,C3715192,"ANDIBULAR HYPOPLASIA, DEAFNESS, PROGEROID FEATURES, AND LIPODYSTROPHY SYNDROME"
7021,C0457179,Desmoplastic infantile astrocytoma
2916,C0153053,Measles with complication
13253,C2678468,Amyotrophic Lateral Sclerosis 9
15861,C3899154,familial testicular germ cell tumor
15559,C3825462,Diabetes in youth
13136,C2675463,Chromosome 15q26-Qter Deletion Syndrome
12674,C1960274,Nongonococcal cervicitis
9298,C1266118,Cellular fibroma
10543,C1611159,Lack of satiety
17232,C4476793,Abnormal cell morphology
8736,C0860451,Split ends
15467,C3809877,Prader-Willi-like syndrome
9875,C1333979,Hepatitis Virus-Related Hepatocellular Carcinoma
11262,C1840347,"HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE II (disorder)"
15396,C3809243,"HYPOCALCEMIA, AUTOSOMAL DOMINANT 2"
13679,C2930827,Chronic malaria
4029,C0262660,VASCULAR EMBOLISM
11274,C1840452,Hyaloideoretinal degeneration of Wagner
12969,C2350038,Molar Incisor Hypomineralization
9777,C1332912,Cervical Clear Cell Adenocarcinoma
14908,C3550704,Abnormality of digit
14485,C3278365,HEMOGLOBIN H HYDROPS FETALIS SYNDROME
18209,C4749458,2p21 microdeletion syndrome without cystinuria
13357,C2732890,Necrotizing soft tissue infection
5107,C0278579,Cervix carcinoma recurrent
5111,C0278586,Metastatic Ewing's Sarcoma
15460,C3809824,"PARKINSON DISEASE 20, EARLY-ONSET"
12276,C1862866,Ankyloblepharon filiforme adnatum and cleft palate
5721,C0339282,Pre-descemet's corneal dystrophy
5889,C0342143,Hyperthyroidism secondary to amiodarone
15425,C3809483,SPECIFIC LANGUAGE IMPAIRMENT 5
13784,C2931297,Yusho Disease
455,C0008698,Chronic maxillary sinusitis
15469,C3809888,DIAMOND-BLACKFAN ANEMIA 12
15484,C3810055,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 19
18232,C4750855,Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency
3592,C0221347,Acrocyanosis
15433,C3809567,"MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS"
7336,C0549175,Fibromatosis colli
2526,C0079352,Congenital torticollis
15479,C3810012,RIENHOFF SYNDROME
15176,C3694279,Middle East Respiratory Syndrome
7373,C0553757,Olfaction Disorders
4853,C0271547,Overproduction of growth hormone
17227,C4476577,Incomitant strabismus
14448,C3275453,Cutaneous capillary malformation
18241,C4751232,Rare isolated myopia
17340,C4517996,Autosomal recessive limb girdle muscular dystrophy type 2S
16637,C4225375,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 33"
4407,C0266752,Twin placenta
6429,C0392699,Dysesthesia
17068,C4310767,"CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3"
5773,C0339904,Lung disease with systemic sclerosis
9890,C1334054,Human Papillomavirus-Related Esophageal Squamous Cell Carcinoma
9826,C1333295,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type
13709,C2931007,Congenital disorder of glycosylation type 1X
15485,C3810062,Congenital disorder of glycosylation type 1w
10940,C1833736,"Osteogenesis imperfecta, Levin type"
10700,C1710140,Sparsely Granulated Somatotroph Adenoma
10499,C1565106,"Headache Disorders, Primary"
18123,C4747737,RETINITIS PIGMENTOSA 82 WITH OR WITHOUT SITUS INVERSUS
14168,C3151057,"HETEROTAXY, VISCERAL, 4, AUTOSOMAL"
15432,C3809548,"CILIARY DYSKINESIA, PRIMARY, 23"
11803,C1853444,"Heterotaxy, Visceral, 3, Autosomal"
15383,C3809105,PERRAULT SYNDROME 4
17641,C4551721,PERRAULT SYNDROME 1
15271,C3714942,OTOFACIOCERVICAL SYNDROME 2
10937,C1833691,Otofaciocervical Syndrome
13316,C2713546,Androgen Receptor Deficiency
2079,C0035326,Retinal vascular occlusion
7236,C0524679,Neuropapillitis
2632,C0085582,Retrobulbar Neuritis
16878,C4303137,Infection caused by Human T-lymphotropic virus
8716,C0859023,Talkativeness
11007,C1835826,"Renal Hypodysplasia, Nonsyndromic, 1"
2728,C0149517,Chronic tonsillitis
18052,C4728047,Left anterior descending coronary artery occlusion
7856,C0745138,Hypertensive urgency
7855,C0745136,Hypertensive emergency
18042,C4727832,Telomere Syndrome
9052,C1112209,Abdominal Infection
7943,C0750384,Coumarin Resistance
14174,C3151065,"Cataract, Posterior Polar, 2"
15440,C3809641,"CILIARY DYSKINESIA, PRIMARY, 25"
7600,C0680458,Recidivism
7797,C0741276,ATRIAL ENLARGEMENT
3146,C0158638,Congenital anomaly of cerebrovascular system
4802,C0270975,Infantile encephalopathy AND lactic acidosis
6256,C0346991,Secondary malignant neoplasm of omentum
15389,C3809198,"PULMONARY HYPERTENSION, PRIMARY, 4"
6200,C0346099,Nevus spilus
5508,C0334247,"Squamous cell carcinoma, keratinizing"
5580,C0334474,Spindle cell lipoma
5592,C0334494,Proliferating Brenner Tumor
12281,C1862940,"Amyotrophic Lateral Sclerosis, Autosomal Recessive"
15431,C3809543,"CILIARY DYSKINESIA, PRIMARY, 22"
10704,C1711276,carcinosarcoma of lung
2376,C0041105,Trismus
17389,C4521906,Stage III Hepatocellular Carcinoma AJCC v7
13972,C2960127,Heart failure with normal ejection fraction
17591,C4551549,Early Infantile Epileptic Encephalopathy 6
7503,C0597124,Obstructive asymmetric septal hypertrophy
7679,C0700053,Idiopathic hypertrophic subaortic stenosis
13343,C2721652,Alphaviral infection
10179,C1395317,Dextrocardia with situs inversus
15483,C3810053,IMMUNODEFICIENCY 16
9974,C1335146,Osteogenic Neoplasm
3860,C0238478,Transient erythroblastopenia of childhood
3999,C0259781,Compound nevus of skin
15426,C3809513,"AORTIC ANEURYSM, FAMILIAL THORACIC 8"
15449,C3809691,SHORT-RIB THORACIC DYSPLASIA 8 WITH OR WITHOUT POLYDACTYLY
